10;0.4134891274661766;0.15614866018104412;0.5865108725338234;pos
10;0.33258091418966895;0.4012524117432472;0.667419085810331;pos
10;0.09533276896935894;0.17939324116749691;0.9046672310306411;pos
10;0.48693996365956527;0.14655551699007788;0.5130600363404347;pos
10;0.20916321509325142;0.14837962972796492;0.7908367849067486;pos
10;0.6831339625446765;0.21319457721156543;0.3168660374553235;neg
10;0.1063009271474511;0.0860645053591253;0.8936990728525489;pos
10;0.2648444531198768;0.2054957313500536;0.7351555468801232;pos
10;0.12436471308999009;0.1201389554367351;0.8756352869100099;pos
10;0.2617174560340414;0.13088837685612054;0.7382825439659586;pos
10;0.21563400367478092;0.8467323498650874;0.7843659963252191;neutral
10;0.09875439685372711;0.18732929661534495;0.9012456031462729;pos
10;0.19915318563609996;0.156419921029419;0.8008468143639;pos
10;0.4112508426051519;0.12949218756178493;0.5887491573948481;pos
10;0.27689013749399094;0.13910659499574377;0.7231098625060091;pos
10;0.10393161426887998;0.10440476767897584;0.89606838573112;pos
10;0.285442674055418;0.19762501284208878;0.714557325944582;pos
10;0.12495710280442374;0.7888870827748655;0.8750428971955763;neutral
10;0.23108915375764416;0.1077380954109269;0.7689108462423558;pos
10;0.22427644881170739;0.11048050841176364;0.7757235511882926;pos
10;0.1702128472146951;0.8479826581830202;0.8297871527853049;neutral
10;0.10800186830644798;0.198172018191769;0.891998131693552;pos
10;0.10559905502151423;0.11263889672874883;0.8944009449784858;pos
10;0.3915197484508768;0.19520234816977153;0.6084802515491232;pos
10;0.6076652972050698;0.190859794849912;0.3923347027949302;neg
10;0.24050484321863097;0.1435805246051649;0.759495156781369;pos
10;0.5552321684780439;0.09784241533262068;0.44476783152195604;neg
10;0.22203201805741213;0.15024299799318244;0.7779679819425879;pos
10;0.33935653613964323;0.25797289661943473;0.6606434638603568;pos
10;0.20433174633061535;0.09861147826785417;0.7956682536693847;pos
10;0.2674126107796042;0.7967242609384432;0.7325873892203958;neutral
10;0.09212033789825558;0.14129224394053172;0.9078796621017444;pos
10;0.09720618178387452;0.15497034885427127;0.9027938182161255;pos
10;0.885614349210978;0.09852147554657299;0.11438565078902191;neg
10;0.08305319757787144;0.8546254571979507;0.9169468024221286;neutral
10;0.505187845519033;0.18351851851942133;0.49481215448096705;neg
10;0.33915480732407977;0.1294890014812068;0.6608451926759202;pos
10;0.22997338178904725;0.8110797843294453;0.7700266182109528;neutral
10;0.12648258355908126;0.20188632232916656;0.8735174164409187;pos
10;0.45087977775669563;0.16123545685775978;0.5491202222433044;pos
10;0.6368444203048457;0.19300828557127336;0.36315557969515433;neg
10;0.5733255028713187;0.5279587272601857;0.4266744971286814;neutral
10;0.3609627058943097;0.12805305305333303;0.6390372941056903;pos
10;0.13651032397335383;0.14517313272847485;0.8634896760266462;pos
10;0.23837248071180028;0.1682591302103729;0.7616275192881997;pos
10;0.5079114645083838;0.1615611693841453;0.49208853549161624;neg
10;0.08738879602780192;0.16259986469035917;0.9126112039721981;pos
10;0.3018485309795367;0.13180379027737457;0.6981514690204633;pos
10;0.35446374117494783;0.16423505993929402;0.6455362588250522;pos
10;0.0879362940770696;0.12127160494095275;0.9120637059229304;pos
10;0.7131078968654763;0.10925926455502817;0.2868921031345237;neg
10;0.27420617982016127;0.24010112806393433;0.7257938201798387;pos
10;0.0657962936331341;0.11246498599440835;0.9342037063668659;pos
10;0.34923641624915214;0.14067391472963708;0.6507635837508479;pos
10;0.259655783238688;0.08076541186857417;0.740344216761312;pos
10;0.33911896703974787;0.8259247546750453;0.6608810329602521;neutral
10;0.437369735033584;0.7211023451895654;0.562630264966416;neutral
10;0.09735340781062607;0.15392301615870355;0.9026465921893739;pos
10;0.35542914985699015;0.1388464151128899;0.6445708501430099;pos
10;0.23605966519085597;0.13037718870451542;0.763940334809144;pos
10;0.12456214208350991;0.13185876484071013;0.8754378579164901;pos
10;0.3842722599386106;0.17988215488215772;0.6157277400613894;pos
10;0.10019083178534827;0.18090681987207527;0.8998091682146517;pos
10;0.5174529461434864;0.16060720595825015;0.48254705385651364;neg
10;0.1331399345463693;0.13852299881216132;0.8668600654536307;pos
10;0.47877242938577913;0.16202770183033335;0.5212275706142209;pos
10;0.37078663022529545;0.8199074074074034;0.6292133697747045;neutral
10;0.4688839489174448;0.13740079369071256;0.5311160510825552;pos
10;0.22716473797008474;0.8350511263214123;0.7728352620299153;neutral
10;0.09367289581192617;0.10791744493711915;0.9063271041880738;pos
10;0.14695670075627398;0.20539670237112342;0.853043299243726;pos
10;0.4179477450388327;0.7859983674160893;0.5820522549611673;neutral
10;0.3793834136297436;0.5879360247786742;0.6206165863702564;neutral
10;0.1038582433917612;0.48168646293273776;0.8961417566082388;pos
10;0.18132203957576598;0.1746957571008695;0.818677960424234;pos
10;0.3836922038172218;0.18310359234090598;0.6163077961827782;pos
10;0.3198851148245979;0.1425558219344998;0.6801148851754021;pos
10;0.2405840287228973;0.16507262378474508;0.7594159712771027;pos
10;0.3736758093161858;0.15823014935714907;0.6263241906838142;pos
10;0.35195881713925925;0.19915129900451825;0.6480411828607407;pos
10;0.1018707240852671;0.1912872368454562;0.8981292759147329;pos
10;0.10606710586692136;0.10800115409633222;0.8939328941330786;pos
10;0.08014079542615882;0.1459401709402056;0.9198592045738412;pos
10;0.0990342573353542;0.1089540089547032;0.9009657426646458;pos
10;0.3350791526722674;0.22555389962030917;0.6649208473277326;pos
10;0.11765276864084262;0.21714789935468568;0.8823472313591574;pos
10;0.3893264970403143;0.14421296426445765;0.6106735029596857;pos
10;0.09671702397379434;0.12696296429705875;0.9032829760262057;pos
10;0.4365964020806168;0.14538763705431781;0.5634035979193832;pos
10;0.38751980940454134;0.16463672002352692;0.6124801905954587;pos
10;0.1426047245430927;0.8629657825633252;0.8573952754569073;neutral
10;0.1866371970484001;0.13523927442770045;0.8133628029515999;pos
10;0.24573457705279522;0.2301575607923424;0.7542654229472048;pos
10;0.3677412206492221;0.16732026157359645;0.6322587793507779;pos
10;0.3859437760268133;0.17421784317539687;0.6140562239731867;pos
10;0.35400420578983616;0.09814819533172732;0.6459957942101638;pos
10;0.13466356090651121;0.16081267217644976;0.8653364390934888;pos
10;0.6339765511998756;0.12609131221314107;0.3660234488001244;neg
10;0.615892515213531;0.15633144886596842;0.3841074847864689;neg
10;0.3280011033866508;0.18151689943582625;0.6719988966133492;pos
9;0.2768001019646843;0.1532770698263656;0.7231998980353157;pos
9;0.24871781248187574;0.6966651080413321;0.7512821875181243;neutral
9;0.21194509565346065;0.1807662648425529;0.7880549043465394;pos
9;0.20680540797244928;0.11045921888615656;0.7931945920275507;pos
9;0.3995847573156146;0.1592380952780749;0.6004152426843854;pos
9;0.24584855616677292;0.17622033139307333;0.7541514438332271;pos
9;0.24719891663705496;0.15411220100342957;0.752801083362945;pos
9;0.3004706362195759;0.13094506655436072;0.6995293637804241;pos
9;0.33719482389993594;0.1229351110515325;0.6628051761000641;pos
9;0.4318684790676248;0.16225074822297036;0.5681315209323752;pos
9;0.4379387427712116;0.1835490814185187;0.5620612572287884;pos
9;0.1054237378866063;0.1520607156556525;0.8945762621133937;pos
9;0.564902752274576;0.18729429601240632;0.435097247725424;neg
9;0.2629006232631309;0.18072191273545155;0.7370993767368691;pos
9;0.22517360512455853;0.1861301545773392;0.7748263948754415;pos
9;0.09594168696071037;0.8445702836179617;0.9040583130392896;neutral
9;0.4110052616769846;0.15761678218352257;0.5889947383230154;pos
9;0.2589528934437465;0.16672897888279856;0.7410471065562535;pos
9;0.40814146035643395;0.6125597316887316;0.591858539643566;neutral
9;0.12150546362528969;0.15371304719122225;0.8784945363747103;pos
9;0.3020850273087775;0.4965076158616006;0.6979149726912225;pos
9;0.5599132303326938;0.12670697908793224;0.4400867696673062;neg
9;0.38784256768257996;0.13034189139196795;0.61215743231742;pos
9;0.3912204039038828;0.1450348725348728;0.6087795960961172;pos
9;0.6284479849302809;0.1427803160962382;0.37155201506971913;neg
9;0.4736376539634488;0.1775219489822848;0.5263623460365512;pos
9;0.42501123344949066;0.7927901803247762;0.5749887665505093;neutral
9;0.21195833791159913;0.83946137853411;0.7880416620884009;neutral
9;0.6901879596391699;0.13718941008489807;0.3098120403608301;neg
9;0.3076750808097515;0.15479174438407284;0.6923249191902485;pos
9;0.6481408130979334;0.1680250305250305;0.3518591869020667;neg
9;0.12250403996080894;0.1408638097749694;0.8774959600391911;pos
9;0.44302575769074504;0.17498926861155525;0.556974242309255;pos
9;0.10449051861940495;0.17935124076629538;0.895509481380595;pos
